window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
11,2017-11-01 00:00:00+00:00,2018-05-01 00:00:00+00:00,2018-05-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,1086,"{'chop': 751, 'trend_up': 214, 'trend_down': 121}","{1: 620, -1: 446, 0: 20}",49,186,0.6827956989247311,0.5268817204301075,0.24214601516723633,0.2438366413116455,-0.07488304376602173,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.24214601516723633, 'gross_cumulative_return': 0.2438366413116455, 'gross_mean_return': 0.03371724113821983, 'gross_volatility': 0.06996976584196091, 'gross_sharpe_like': 0.4818830066457016, 'cost_impact': 0.0016906261444091797, 'mean_return': 0.03351723775267601, 'volatility': 0.06996976584196091, 'sharpe_like': 0.4790245808222457, 'win_rate': 0.7142857142857143, 'avg_trade_return': 0.03351723775267601, 'profit_factor': 3.2301259058530385, 'expectancy': 0.03351723828486034, 'avg_win': 0.06796515733003616, 'avg_loss': -0.052602559328079224, 'gross_profit': 0.3398257791996002, 'gross_loss': -0.10520511865615845, 'max_drawdown': -0.07488304376602173, 'max_drawdown_duration': 2}","{'chop': 128, 'trend_down': 58}","{'chop': 185, 'trend_up': 1}","{-1: 125, 1: 48, 0: 13}","{-1: 78, 1: 70, 0: 38}"
12,2017-12-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,1092,"{'chop': 809, 'trend_down': 161, 'trend_up': 122}","{-1: 537, 1: 536, 0: 19}",49,180,0.7833333333333333,0.3111111111111111,-0.08213460445404053,-0.08101576566696167,-0.09160876274108887,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03333333333333333, 'turnover': 0.06666666666666667, 'cumulative_return': -0.08213460445404053, 'gross_cumulative_return': -0.08101576566696167, 'gross_mean_return': -0.013220797292888165, 'gross_volatility': 0.0418974794447422, 'gross_sharpe_like': -0.31555113739777174, 'cost_impact': 0.0011188387870788574, 'mean_return': -0.013420797884464264, 'volatility': 0.0418974794447422, 'sharpe_like': -0.3203247083673542, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.013420797884464264, 'profit_factor': 0.37016486656966485, 'expectancy': -0.013420799126227699, 'avg_win': 0.023662898689508438, 'avg_loss': -0.031962648034095764, 'gross_profit': 0.047325797379016876, 'gross_loss': -0.12785059213638306, 'max_drawdown': -0.09160876274108887, 'max_drawdown_duration': 2}","{'chop': 124, 'trend_down': 56}","{'chop': 159, 'trend_down': 21}","{-1: 105, 1: 60, 0: 15}","{1: 104, 0: 76}"
13,2018-01-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,1086,"{'chop': 762, 'trend_down': 224, 'trend_up': 100}","{-1: 576, 1: 490, 0: 20}",49,186,0.5698924731182796,0.26881720430107525,-0.28220099210739136,-0.28114432096481323,-0.28704118728637695,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.28220099210739136, 'gross_cumulative_return': -0.28114432096481323, 'gross_mean_return': -0.04400229454040527, 'gross_volatility': 0.06787795573472977, 'gross_sharpe_like': -0.6482560363539571, 'cost_impact': 0.001056671142578125, 'mean_return': -0.0442022979259491, 'volatility': 0.06787795573472977, 'sharpe_like': -0.6512025509238043, 'win_rate': 0.14285714285714285, 'avg_trade_return': -0.0442022979259491, 'profit_factor': 0.18113941106730092, 'expectancy': -0.044202297925949104, 'avg_win': 0.06844565272331238, 'avg_loss': -0.06297695636749268, 'gross_profit': 0.06844565272331238, 'gross_loss': -0.37786173820495605, 'max_drawdown': -0.28704118728637695, 'max_drawdown_duration': 4}","{'chop': 90, 'trend_up': 70, 'trend_down': 26}","{'chop': 170, 'trend_up': 12, 'trend_down': 4}","{1: 125, -1: 46, 0: 15}","{-1: 160, 1: 24, 0: 2}"
14,2018-02-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,2018-09-01 00:00:00+00:00,1086,"{'chop': 721, 'trend_down': 188, 'trend_up': 177}","{1: 570, -1: 494, 0: 22}",49,186,0.7688172043010753,0.2849462365591398,0.2567175626754761,0.2579188346862793,-0.0018029212951660156,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.026881720430107527, 'turnover': 0.053763440860215055, 'cumulative_return': 0.2567175626754761, 'gross_cumulative_return': 0.2579188346862793, 'gross_mean_return': 0.047271955758333206, 'gross_volatility': 0.02823648974299431, 'gross_sharpe_like': 1.6741442080300277, 'cost_impact': 0.0012012720108032227, 'mean_return': 0.04707195237278938, 'volatility': 0.02823648974299431, 'sharpe_like': 1.6670610547285998, 'win_rate': 0.8, 'avg_trade_return': 0.04707195237278938, 'profit_factor': 131.53732955442428, 'expectancy': 0.047071952302940194, 'avg_win': 0.05929069221019745, 'avg_loss': -0.0018030073260888457, 'gross_profit': 0.2371627688407898, 'gross_loss': -0.0018030073260888457, 'max_drawdown': -0.0018029212951660156, 'max_drawdown_duration': 1}","{'chop': 128, 'trend_down': 41, 'trend_up': 17}","{'chop': 109, 'trend_down': 63, 'trend_up': 14}","{1: 101, -1: 70, 0: 15}","{0: 101, 1: 64, -1: 21}"
15,2018-03-01 00:00:00+00:00,2018-09-01 00:00:00+00:00,2018-09-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,1104,"{'chop': 677, 'trend_down': 266, 'trend_up': 161}","{1: 561, -1: 520, 0: 23}",49,180,0.7388888888888889,0.45,0.09772312641143799,0.09902346134185791,-0.06501150131225586,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03333333333333333, 'turnover': 0.06666666666666667, 'cumulative_return': 0.09772312641143799, 'gross_cumulative_return': 0.09902346134185791, 'gross_mean_return': 0.018070420250296593, 'gross_volatility': 0.07542162388563156, 'gross_sharpe_like': 0.23959203368119414, 'cost_impact': 0.0013003349304199219, 'mean_return': 0.01787041686475277, 'volatility': 0.07542162388563156, 'sharpe_like': 0.23694022939430812, 'win_rate': 0.5, 'avg_trade_return': 0.01787041686475277, 'profit_factor': 2.092385752432089, 'expectancy': 0.01787041686475277, 'avg_win': 0.06845898181200027, 'avg_loss': -0.032718148082494736, 'gross_profit': 0.20537695288658142, 'gross_loss': -0.09815444052219391, 'max_drawdown': -0.06501150131225586, 'max_drawdown_duration': 2}","{'chop': 123, 'trend_down': 43, 'trend_up': 14}","{'chop': 118, 'trend_down': 35, 'trend_up': 27}","{-1: 86, 1: 80, 0: 14}","{1: 111, -1: 42, 0: 27}"
16,2018-04-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,2018-11-01 00:00:00+00:00,1098,"{'chop': 635, 'trend_down': 263, 'trend_up': 200}","{1: 595, -1: 480, 0: 23}",49,186,0.8333333333333334,0.3010752688172043,-0.012684345245361328,-0.01169365644454956,-0.05103635787963867,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.026881720430107527, 'turnover': 0.053763440860215055, 'cumulative_return': -0.012684345245361328, 'gross_cumulative_return': -0.01169365644454956, 'gross_mean_return': -0.0019376755226403475, 'gross_volatility': 0.03191334381699562, 'gross_sharpe_like': -0.06071678147397479, 'cost_impact': 0.0009906888008117676, 'mean_return': -0.002137675415724516, 'volatility': 0.03191334381699562, 'sharpe_like': -0.06698374911707264, 'win_rate': 0.6, 'avg_trade_return': -0.002137675415724516, 'profit_factor': 0.8120147361775281, 'expectancy': -0.0021376751363277446, 'avg_win': 0.015389714390039444, 'avg_loss': -0.028428759425878525, 'gross_profit': 0.04616914317011833, 'gross_loss': -0.05685751885175705, 'max_drawdown': -0.05103635787963867, 'max_drawdown_duration': 4}","{'chop': 138, 'trend_down': 35, 'trend_up': 13}","{'chop': 165, 'trend_down': 21}","{-1: 99, 1: 63, 0: 24}","{1: 115, 0: 71}"
17,2018-05-01 00:00:00+00:00,2018-11-01 00:00:00+00:00,2018-11-01 00:00:00+00:00,2018-12-01 00:00:00+00:00,1104,"{'chop': 653, 'trend_down': 298, 'trend_up': 153}","{-1: 553, 1: 520, 0: 31}",49,180,0.5833333333333334,0.25,-0.16391521692276,-0.1632087230682373,-0.2419072985649109,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.022222222222222223, 'turnover': 0.044444444444444446, 'cumulative_return': -0.16391521692276, 'gross_cumulative_return': -0.1632087230682373, 'gross_mean_return': -0.034739017486572266, 'gross_volatility': 0.14581288397312164, 'gross_sharpe_like': -0.2382438131665777, 'cost_impact': 0.0007064938545227051, 'mean_return': -0.03493902087211609, 'volatility': 0.14581288397312164, 'sharpe_like': -0.2396154572908424, 'win_rate': 0.25, 'avg_trade_return': -0.03493902087211609, 'profit_factor': 0.44577012058017945, 'expectancy': -0.03493902273476124, 'avg_win': 0.11240658164024353, 'avg_loss': -0.08405422419309616, 'gross_profit': 0.11240658164024353, 'gross_loss': -0.2521626651287079, 'max_drawdown': -0.2419072985649109, 'max_drawdown_duration': 3}","{'chop': 87, 'trend_down': 83, 'trend_up': 10}","{'chop': 94, 'trend_down': 85, 'trend_up': 1}","{-1: 116, 1: 50, 0: 14}","{0: 74, -1: 57, 1: 49}"
18,2018-06-01 00:00:00+00:00,2018-12-01 00:00:00+00:00,2018-12-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,1098,"{'chop': 618, 'trend_down': 324, 'trend_up': 156}","{-1: 554, 1: 511, 0: 33}",49,186,0.7204301075268817,0.06989247311827956,0.0,0.0,0.0,0,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0, 'samples': 0, 'trade_count': 0, 'trade_rate': 0.0, 'turnover': 0.0, 'cumulative_return': 0.0, 'gross_cumulative_return': 0.0, 'gross_mean_return': 0.0, 'gross_volatility': 0.0, 'gross_sharpe_like': 0.0, 'cost_impact': 0.0, 'mean_return': 0.0, 'volatility': 0.0, 'sharpe_like': 0.0, 'win_rate': 0.0, 'avg_trade_return': 0.0, 'profit_factor': 0.0, 'expectancy': 0.0, 'avg_win': 0.0, 'avg_loss': 0.0, 'gross_profit': 0.0, 'gross_loss': 0.0, 'max_drawdown': 0.0, 'max_drawdown_duration': 0}","{'chop': 131, 'trend_up': 41, 'trend_down': 14}","{'chop': 169, 'trend_down': 17}","{-1: 109, 1: 64, 0: 13}",{0: 186}
19,2018-07-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,2019-02-01 00:00:00+00:00,1104,"{'chop': 643, 'trend_down': 281, 'trend_up': 180}","{-1: 567, 1: 507, 0: 30}",49,186,0.6989247311827957,0.1935483870967742,-0.09302425384521484,-0.09227955341339111,-0.1188579797744751,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.021505376344086023, 'turnover': 0.043010752688172046, 'cumulative_return': -0.09302425384521484, 'gross_cumulative_return': -0.09227955341339111, 'gross_mean_return': -0.022716179490089417, 'gross_volatility': 0.0551522932946682, 'gross_sharpe_like': -0.41188095966782734, 'cost_impact': 0.0007447004318237305, 'mean_return': -0.02291618287563324, 'volatility': 0.055152297019958496, 'sharpe_like': -0.41550731544944247, 'win_rate': 0.25, 'avg_trade_return': -0.02291618287563324, 'profit_factor': 0.24233515243047027, 'expectancy': -0.02291618287563324, 'avg_win': 0.029318485409021378, 'avg_loss': -0.04032773897051811, 'gross_profit': 0.029318485409021378, 'gross_loss': -0.12098321318626404, 'max_drawdown': -0.1188579797744751, 'max_drawdown_duration': 3}","{'chop': 125, 'trend_down': 47, 'trend_up': 14}","{'chop': 165, 'trend_up': 21}","{-1: 100, 1: 70, 0: 16}","{0: 155, 1: 22, -1: 9}"
20,2018-08-01 00:00:00+00:00,2019-02-01 00:00:00+00:00,2019-02-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,1104,"{'chop': 730, 'trend_down': 264, 'trend_up': 110}","{-1: 614, 1: 457, 0: 33}",49,168,0.6130952380952381,0.32142857142857145,-0.0638195276260376,-0.06305694580078125,-0.0901346206665039,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.023809523809523808, 'turnover': 0.047619047619047616, 'cumulative_return': -0.0638195276260376, 'gross_cumulative_return': -0.06305694580078125, 'gross_mean_return': -0.015052318572998047, 'gross_volatility': 0.05306665971875191, 'gross_sharpe_like': -0.2836492564780572, 'cost_impact': 0.0007625818252563477, 'mean_return': -0.015252319164574146, 'volatility': 0.05306665971875191, 'sharpe_like': -0.2874181123404025, 'win_rate': 0.5, 'avg_trade_return': -0.015252319164574146, 'profit_factor': 0.36903075861847895, 'expectancy': -0.015252320095896721, 'avg_win': 0.017841044813394547, 'avg_loss': -0.04834568500518799, 'gross_profit': 0.03568208962678909, 'gross_loss': -0.09669137001037598, 'max_drawdown': -0.0901346206665039, 'max_drawdown_duration': 2}","{'chop': 92, 'trend_up': 64, 'trend_down': 12}","{'chop': 157, 'trend_up': 11}","{1: 90, -1: 65, 0: 13}","{-1: 107, 0: 51, 1: 10}"
21,2018-09-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,1086,"{'chop': 720, 'trend_down': 231, 'trend_up': 135}","{-1: 619, 1: 434, 0: 33}",49,186,0.7849462365591398,0.478494623655914,0.07627213001251221,0.07776439189910889,-0.01614689826965332,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.07627213001251221, 'gross_cumulative_return': 0.07776439189910889, 'gross_mean_return': 0.010962188243865967, 'gross_volatility': 0.02210083417594433, 'gross_sharpe_like': 0.4960078952946387, 'cost_impact': 0.0014922618865966797, 'mean_return': 0.010762189514935017, 'volatility': 0.02210083417594433, 'sharpe_like': 0.4869585206267522, 'win_rate': 0.7142857142857143, 'avg_trade_return': 0.010762189514935017, 'profit_factor': 3.799398499487952, 'expectancy': 0.010762188583612442, 'avg_win': 0.020449314266443253, 'avg_loss': -0.013455625623464584, 'gross_profit': 0.10224656760692596, 'gross_loss': -0.02691125124692917, 'max_drawdown': -0.01614689826965332, 'max_drawdown_duration': 1}","{'chop': 146, 'trend_up': 40}",{'chop': 186},"{1: 113, -1: 58, 0: 15}","{1: 134, -1: 32, 0: 20}"
22,2018-10-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,2019-05-01 00:00:00+00:00,1092,"{'chop': 730, 'trend_down': 198, 'trend_up': 164}","{-1: 579, 1: 477, 0: 36}",49,180,0.5222222222222223,0.3111111111111111,-0.2264825701713562,-0.22535455226898193,-0.05973583459854126,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': -0.2264825701713562, 'gross_cumulative_return': -0.22535455226898193, 'gross_mean_return': -0.03278018906712532, 'gross_volatility': 0.07948809862136841, 'gross_sharpe_like': -0.4123911583703825, 'cost_impact': 0.0011280179023742676, 'mean_return': -0.032980192452669144, 'volatility': 0.07948809862136841, 'sharpe_like': -0.4149073009000524, 'win_rate': 0.5714285714285714, 'avg_trade_return': -0.032980192452669144, 'profit_factor': 0.20841073629440046, 'expectancy': -0.03298018979174751, 'avg_win': 0.015195373445749283, 'avg_loss': -0.09721427410840988, 'gross_profit': 0.06078149378299713, 'gross_loss': -0.29164281487464905, 'max_drawdown': -0.05973583459854126, 'max_drawdown_duration': 6}","{'chop': 146, 'trend_up': 34}","{'trend_up': 95, 'chop': 64, 'trend_down': 21}","{1: 111, -1: 56, 0: 13}","{-1: 172, 0: 8}"
23,2018-11-01 00:00:00+00:00,2019-05-01 00:00:00+00:00,2019-05-01 00:00:00+00:00,2019-06-01 00:00:00+00:00,1086,"{'chop': 696, 'trend_up': 228, 'trend_down': 162}","{-1: 532, 1: 530, 0: 24}",49,186,0.5053763440860215,0.08064516129032258,-0.45069414377212524,-0.44995856285095215,-0.42228084802627563,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': -0.45069414377212524, 'gross_cumulative_return': -0.44995856285095215, 'gross_mean_return': -0.08690148591995239, 'gross_volatility': 0.1291162073612213, 'gross_sharpe_like': -0.6730486256991184, 'cost_impact': 0.0007355809211730957, 'mean_return': -0.08710148930549622, 'volatility': 0.1291162073612213, 'sharpe_like': -0.674597644134769, 'win_rate': 0.16666666666666666, 'avg_trade_return': -0.08710148930549622, 'profit_factor': 0.15967119740231858, 'expectancy': -0.08710149427254996, 'avg_win': 0.09930112957954407, 'avg_loss': -0.12438201904296875, 'gross_profit': 0.09930112957954407, 'gross_loss': -0.6219100952148438, 'max_drawdown': -0.42228084802627563, 'max_drawdown_duration': 5}","{'chop': 122, 'trend_up': 60, 'trend_down': 4}","{'trend_up': 135, 'chop': 40, 'trend_down': 11}","{1: 144, -1: 29, 0: 13}","{-1: 102, 0: 84}"
24,2018-12-01 00:00:00+00:00,2019-06-01 00:00:00+00:00,2019-06-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,1092,"{'chop': 716, 'trend_up': 292, 'trend_down': 84}","{1: 632, -1: 437, 0: 23}",49,180,0.6833333333333333,0.55,0.18187487125396729,0.18349778652191162,-0.08330321311950684,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': 0.18187487125396729, 'gross_cumulative_return': 0.18349778652191162, 'gross_mean_return': 0.02825598232448101, 'gross_volatility': 0.09677936881780624, 'gross_sharpe_like': 0.2919628704923135, 'cost_impact': 0.001622915267944336, 'mean_return': 0.028055978938937187, 'volatility': 0.09677936881780624, 'sharpe_like': 0.2898962793584083, 'win_rate': 0.5714285714285714, 'avg_trade_return': 0.028055978938937187, 'profit_factor': 2.122024870142021, 'expectancy': 0.028055979205029346, 'avg_win': 0.09285631775856018, 'avg_loss': -0.05834447219967842, 'gross_profit': 0.3714252710342407, 'gross_loss': -0.17503342032432556, 'max_drawdown': -0.08330321311950684, 'max_drawdown_duration': 1}","{'trend_up': 91, 'chop': 85, 'trend_down': 4}","{'chop': 140, 'trend_up': 40}","{1: 128, -1: 38, 0: 14}","{1: 102, -1: 45, 0: 33}"
25,2019-01-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,1086,"{'chop': 648, 'trend_up': 355, 'trend_down': 83}","{1: 693, -1: 370, 0: 23}",49,186,0.8118279569892473,0.1774193548387097,0.19070374965667725,0.19209575653076172,-0.10628169775009155,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': 0.19070374965667725, 'gross_cumulative_return': 0.19209575653076172, 'gross_mean_return': 0.032420795410871506, 'gross_volatility': 0.08252154290676117, 'gross_sharpe_like': 0.39287674792390725, 'cost_impact': 0.0013920068740844727, 'mean_return': 0.03222079202532768, 'volatility': 0.08252154290676117, 'sharpe_like': 0.3904530973412976, 'win_rate': 0.5, 'avg_trade_return': 0.03222079202532768, 'profit_factor': 2.7575211562045805, 'expectancy': 0.03222079388797283, 'avg_win': 0.10110776871442795, 'avg_loss': -0.036666180938482285, 'gross_profit': 0.30332329869270325, 'gross_loss': -0.10999853909015656, 'max_drawdown': -0.10628169775009155, 'max_drawdown_duration': 4}","{'chop': 177, 'trend_down': 9}","{'chop': 160, 'trend_up': 26}","{-1: 102, 1: 71, 0: 13}","{1: 127, 0: 54, -1: 5}"
26,2019-02-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,1086,"{'chop': 700, 'trend_up': 341, 'trend_down': 45}","{1: 688, -1: 380, 0: 18}",49,186,0.8279569892473119,0.3279569892473118,0.08386838436126709,0.08515584468841553,-0.143072247505188,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': 0.08386838436126709, 'gross_cumulative_return': 0.08515584468841553, 'gross_mean_return': 0.016253650188446045, 'gross_volatility': 0.07753685116767883, 'gross_sharpe_like': 0.2096248421708072, 'cost_impact': 0.0012874603271484375, 'mean_return': 0.01605364680290222, 'volatility': 0.07753685116767883, 'sharpe_like': 0.2070453798566709, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.01605364680290222, 'profit_factor': 1.6538811540100276, 'expectancy': 0.016053646802902215, 'avg_win': 0.060907453298568726, 'avg_loss': -0.07365396618843079, 'gross_profit': 0.2436298131942749, 'gross_loss': -0.14730793237686157, 'max_drawdown': -0.143072247505188, 'max_drawdown_duration': 5}","{'chop': 153, 'trend_down': 23, 'trend_up': 10}","{'chop': 185, 'trend_up': 1}","{-1: 109, 1: 63, 0: 14}","{1: 93, -1: 55, 0: 38}"
27,2019-03-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,1104,"{'chop': 744, 'trend_up': 313, 'trend_down': 47}","{1: 672, -1: 415, 0: 17}",49,180,0.7555555555555555,0.18333333333333332,-0.20063644647598267,-0.19963526725769043,-0.27063286304473877,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03333333333333333, 'turnover': 0.06666666666666667, 'cumulative_return': -0.20063644647598267, 'gross_cumulative_return': -0.19963526725769043, 'gross_mean_return': -0.031797926872968674, 'gross_volatility': 0.10105232149362564, 'gross_sharpe_like': -0.31466795025559585, 'cost_impact': 0.0010011792182922363, 'mean_return': -0.0319979265332222, 'volatility': 0.10105232149362564, 'sharpe_like': -0.3166471196333735, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.0319979265332222, 'profit_factor': 0.37178516999547906, 'expectancy': -0.03199792901674907, 'avg_win': 0.05681028962135315, 'avg_loss': -0.07640203833580017, 'gross_profit': 0.1136205792427063, 'gross_loss': -0.3056081533432007, 'max_drawdown': -0.27063286304473877, 'max_drawdown_duration': 5}","{'chop': 134, 'trend_down': 39, 'trend_up': 7}","{'chop': 138, 'trend_down': 22, 'trend_up': 20}","{-1: 122, 1: 44, 0: 14}","{1: 146, 0: 34}"
28,2019-04-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,1098,"{'chop': 750, 'trend_up': 266, 'trend_down': 82}","{1: 601, -1: 481, 0: 16}",49,186,0.7311827956989247,0.510752688172043,0.142431378364563,0.14400875568389893,-0.10375094413757324,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.142431378364563, 'gross_cumulative_return': 0.14400875568389893, 'gross_mean_return': 0.024332037195563316, 'gross_volatility': 0.1130814254283905, 'gross_sharpe_like': 0.21517271385097392, 'cost_impact': 0.0015773773193359375, 'mean_return': 0.02413203753530979, 'volatility': 0.1130814254283905, 'sharpe_like': 0.2134040797937372, 'win_rate': 0.42857142857142855, 'avg_trade_return': 0.02413203753530979, 'profit_factor': 2.1447110437210717, 'expectancy': 0.0241320367370333, 'avg_win': 0.10549786686897278, 'avg_loss': -0.03689233586192131, 'gross_profit': 0.31649360060691833, 'gross_loss': -0.14756934344768524, 'max_drawdown': -0.10375094413757324, 'max_drawdown_duration': 3}","{'chop': 131, 'trend_up': 36, 'trend_down': 19}","{'chop': 130, 'trend_up': 32, 'trend_down': 24}","{-1: 95, 1: 77, 0: 14}","{1: 150, -1: 30, 0: 6}"
29,2019-05-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,1104,"{'chop': 746, 'trend_up': 253, 'trend_down': 105}","{1: 574, -1: 513, 0: 17}",49,180,0.7722222222222223,0.28888888888888886,0.41138792037963867,0.4124249219894409,0.0,0,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.022222222222222223, 'turnover': 0.044444444444444446, 'cumulative_return': 0.41138792037963867, 'gross_cumulative_return': 0.4124249219894409, 'gross_mean_return': 0.0913325846195221, 'gross_volatility': 0.05874812230467796, 'gross_sharpe_like': 1.5546468727265095, 'cost_impact': 0.001037001609802246, 'mean_return': 0.09113258123397827, 'volatility': 0.05874812230467796, 'sharpe_like': 1.551242450973137, 'win_rate': 1.0, 'avg_trade_return': 0.09113258123397827, 'profit_factor': None, 'expectancy': 0.09113258123397827, 'avg_win': 0.09113258123397827, 'avg_loss': 0.0, 'gross_profit': 0.3645303249359131, 'gross_loss': 0.0, 'max_drawdown': 0.0, 'max_drawdown_duration': 0}","{'chop': 110, 'trend_down': 69, 'trend_up': 1}","{'chop': 151, 'trend_down': 29}","{-1: 118, 1: 48, 0: 14}","{0: 109, 1: 49, -1: 22}"
