window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
1,2021-12-31 23:55:00+00:00,2022-12-31 20:55:00+00:00,2022-12-31 23:55:00+00:00,2023-02-28 23:55:00+00:00,105084,"{'chop': 61030, 'trend_down': 24023, 'trend_up': 20031}","{-1: 48752, 1: 48251, 0: 8081}",49,16992,0.7804260828625236,0.5140065913370998,0.2055269745059285,0.3245503847848923,-0.10824090931196917,143,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0942, 'samples': 471, 'trade_count': 471, 'trade_rate': 0.027718926553672318, 'turnover': 0.055437853107344635, 'cumulative_return': 0.2055269745059285, 'gross_cumulative_return': 0.3245503847848923, 'gross_mean_return': 0.0006296047486064288, 'gross_volatility': 0.008111937206670613, 'gross_sharpe_like': 0.07761459840797237, 'cost_impact': 0.11902341027896379, 'mean_return': 0.0004296047486064288, 'volatility': 0.008111937206670613, 'sharpe_like': 0.052959575211350994, 'win_rate': 0.5031847133757962, 'avg_trade_return': 0.0004296047486064288, 'profit_factor': 1.19151997832322, 'expectancy': 0.0004296047486064287, 'avg_win': 0.00531164301135872, 'avg_loss': -0.004515023748283712, 'gross_profit': 1.2588593936920167, 'gross_loss': -1.0565155570983886, 'max_drawdown': -0.10824090931196917, 'max_drawdown_duration': 143}","{'chop': 9395, 'trend_down': 3834, 'trend_up': 3763}","{'chop': 11075, 'trend_up': 3069, 'trend_down': 2848}","{1: 8061, -1: 7058, 0: 1873}","{-1: 9007, 1: 7749, 0: 236}"
2,2022-01-31 23:55:00+00:00,2023-01-31 20:55:00+00:00,2023-01-31 23:55:00+00:00,2023-03-31 23:55:00+00:00,105084,"{'chop': 60308, 'trend_down': 24048, 'trend_up': 20728}","{1: 48422, -1: 47854, 0: 8808}",49,16992,0.8094985875706214,0.5164194915254238,0.03187898445496207,0.1337952600239214,-0.16820705235621836,186,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0942, 'samples': 471, 'trade_count': 471, 'trade_rate': 0.027718926553672318, 'turnover': 0.055437853107344635, 'cumulative_return': 0.03187898445496207, 'gross_cumulative_return': 0.1337952600239214, 'gross_mean_return': 0.00031929309707285237, 'gross_volatility': 0.010297025542953678, 'gross_sharpe_like': 0.03100828445466436, 'cost_impact': 0.10191627556895932, 'mean_return': 0.00011929309707285259, 'volatility': 0.010297025542953678, 'sharpe_like': 0.011585199684629862, 'win_rate': 0.4883227176220807, 'avg_trade_return': 0.00011929309707285259, 'profit_factor': 1.0379395927741075, 'expectancy': 0.00011929309707285228, 'avg_win': 0.006683251407872076, 'avg_loss': -0.006145065456801925, 'gross_profit': 1.5371478238105774, 'gross_loss': -1.480960775089264, 'max_drawdown': -0.16820705235621836, 'max_drawdown_duration': 186}","{'chop': 9681, 'trend_down': 3872, 'trend_up': 3439}","{'chop': 10938, 'trend_down': 3547, 'trend_up': 2507}","{1: 7978, -1: 7570, 0: 1444}","{-1: 8857, 1: 8037, 0: 98}"
4,2022-03-28 23:55:00+00:00,2023-03-28 20:55:00+00:00,2023-03-28 23:55:00+00:00,2023-05-28 23:55:00+00:00,105084,"{'chop': 60301, 'trend_down': 24194, 'trend_up': 20589}","{-1: 47980, 1: 47901, 0: 9203}",49,17568,0.8131830601092896,0.5107012750455373,0.021699882096271494,0.12620831690915568,-0.1598575720559341,381,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': 0.021699882096271494, 'gross_cumulative_return': 0.12620831690915568, 'gross_mean_return': 0.0002722191859564497, 'gross_volatility': 0.007484133561563314, 'gross_sharpe_like': 0.036372839115873225, 'cost_impact': 0.10450843481288419, 'mean_return': 7.221918595644987e-05, 'volatility': 0.007484133561563313, 'sharpe_like': 0.00964963884762159, 'win_rate': 0.5256673511293635, 'avg_trade_return': 7.221918595644987e-05, 'profit_factor': 1.0311758861029385, 'expectancy': 7.221918595645e-05, 'avg_win': 0.004544180012494325, 'avg_loss': -0.004883720085011932, 'gross_profit': 1.1633100831985472, 'gross_loss': -1.1281393396377561, 'max_drawdown': -0.1598575720559341, 'max_drawdown_duration': 381}","{'chop': 9869, 'trend_down': 4048, 'trend_up': 3651}","{'chop': 10983, 'trend_down': 3724, 'trend_up': 2861}","{-1: 7997, 1: 7626, 0: 1945}","{1: 9087, -1: 8474, 0: 7}"
5,2022-04-28 23:55:00+00:00,2023-04-28 20:55:00+00:00,2023-04-28 23:55:00+00:00,2023-06-28 23:55:00+00:00,105084,"{'chop': 60008, 'trend_down': 24156, 'trend_up': 20920}","{-1: 47894, 1: 47646, 0: 9544}",49,17568,0.7987818761384335,0.5211748633879781,0.1391984870422167,0.25569791741990655,-0.08874211452530145,186,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': 0.1391984870422167, 'gross_cumulative_return': 0.25569791741990655, 'gross_mean_return': 0.000492200224796115, 'gross_volatility': 0.007017940867075013, 'gross_sharpe_like': 0.0701345642715935, 'cost_impact': 0.11649943037768984, 'mean_return': 0.00029220022479611515, 'volatility': 0.007017940867075013, 'sharpe_like': 0.04163617652679089, 'win_rate': 0.5441478439425051, 'avg_trade_return': 0.00029220022479611515, 'profit_factor': 1.1373349358071203, 'expectancy': 0.0002922002247961156, 'avg_win': 0.004447039467433714, 'avg_loss': -0.004667405177451468, 'gross_profit': 1.1784654588699341, 'gross_loss': -1.0361639493942258, 'max_drawdown': -0.08874211452530145, 'max_drawdown_duration': 186}","{'chop': 9467, 'trend_down': 4305, 'trend_up': 3796}","{'chop': 10448, 'trend_down': 4154, 'trend_up': 2966}","{-1: 7967, 1: 7739, 0: 1862}","{1: 9689, -1: 7859, 0: 20}"
7,2022-06-28 23:55:00+00:00,2023-06-28 20:55:00+00:00,2023-06-28 23:55:00+00:00,2023-08-28 23:55:00+00:00,105084,"{'chop': 59205, 'trend_down': 24287, 'trend_up': 21592}","{1: 47629, -1: 47011, 0: 10444}",49,17568,0.7915528233151184,0.49055100182149364,0.21576103923169665,0.3400712060558908,-0.05274843237340221,86,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': 0.21576103923169665, 'gross_cumulative_return': 0.3400712060558908, 'gross_mean_return': 0.0006146619452098557, 'gross_volatility': 0.005198806330086733, 'gross_sharpe_like': 0.11823136046685567, 'cost_impact': 0.12431016682419416, 'mean_return': 0.0004146619452098557, 'volatility': 0.005198806330086733, 'sharpe_like': 0.07976099105867976, 'win_rate': 0.5256673511293635, 'avg_trade_return': 0.0004146619452098557, 'profit_factor': 1.311322790699417, 'expectancy': 0.00041466194520985633, 'avg_win': 0.0033226291511207822, 'avg_loss': -0.0028080203262758454, 'gross_profit': 0.8505930626869203, 'gross_loss': -0.6486526953697203, 'max_drawdown': -0.05274843237340221, 'max_drawdown_duration': 86}","{'chop': 10676, 'trend_down': 4040, 'trend_up': 2852}","{'chop': 10152, 'trend_down': 4511, 'trend_up': 2905}","{-1: 7530, 1: 7120, 0: 2918}","{-1: 10315, 1: 7077, 0: 176}"
8,2022-07-28 23:55:00+00:00,2023-07-28 20:55:00+00:00,2023-07-28 23:55:00+00:00,2023-09-28 23:55:00+00:00,105084,"{'chop': 59882, 'trend_down': 23954, 'trend_up': 21248}","{1: 47303, -1: 46501, 0: 11280}",49,17856,0.7969870071684588,0.49176747311827956,0.07355765394339131,0.1850152782220995,-0.08492664675957806,216,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0988, 'samples': 494, 'trade_count': 494, 'trade_rate': 0.027665770609318997, 'turnover': 0.055331541218637995, 'cumulative_return': 0.07355765394339131, 'gross_cumulative_return': 0.1850152782220995, 'gross_mean_return': 0.0003610846967349651, 'gross_volatility': 0.005946473451924473, 'gross_sharpe_like': 0.06072249370223057, 'cost_impact': 0.1114576242787082, 'mean_return': 0.000161084696734965, 'volatility': 0.005946473451924473, 'sharpe_like': 0.027089113915548167, 'win_rate': 0.5040485829959515, 'avg_trade_return': 0.000161084696734965, 'profit_factor': 1.1072993235900248, 'expectancy': 0.00016108469673496587, 'avg_win': 0.0032979945684532565, 'avg_loss': -0.003027040030031787, 'gross_profit': 0.8212006475448609, 'gross_loss': -0.7416248073577878, 'max_drawdown': -0.08492664675957806, 'max_drawdown_duration': 216}","{'chop': 10958, 'trend_down': 4046, 'trend_up': 2852}","{'chop': 10432, 'trend_down': 4544, 'trend_up': 2880}","{-1: 7803, 1: 6960, 0: 3093}","{1: 8920, -1: 8610, 0: 326}"
10,2022-09-28 23:55:00+00:00,2023-09-28 20:55:00+00:00,2023-09-28 23:55:00+00:00,2023-11-28 23:55:00+00:00,105084,"{'chop': 59808, 'trend_down': 24429, 'trend_up': 20847}","{-1: 46023, 1: 45987, 0: 13074}",49,17568,0.7925774134790529,0.4840619307832423,-0.14544243093550346,-0.05799745260891054,-0.2901878426023412,293,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': -0.14544243093550346, 'gross_cumulative_return': -0.05799745260891054, 'gross_mean_return': -9.809260006068423e-05, 'gross_volatility': 0.006995276628235631, 'gross_sharpe_like': -0.014022690634526833, 'cost_impact': 0.08744497832659293, 'mean_return': -0.000298092600060684, 'volatility': 0.006995276628235631, 'sharpe_like': -0.042613411292052046, 'win_rate': 0.47638603696098564, 'avg_trade_return': -0.000298092600060684, 'profit_factor': 0.8750616422733128, 'expectancy': -0.00029809260006068367, 'avg_win': 0.004382632204581951, 'avg_loss': -0.0045566343831081, 'gross_profit': 1.0167706714630127, 'gross_loss': -1.1619417676925656, 'max_drawdown': -0.2901878426023412, 'max_drawdown_duration': 293}","{'chop': 10431, 'trend_down': 3758, 'trend_up': 3379}","{'chop': 9526, 'trend_down': 4122, 'trend_up': 3920}","{1: 8463, -1: 7197, 0: 1908}","{-1: 9698, 1: 7684, 0: 186}"
11,2022-10-28 23:55:00+00:00,2023-10-28 20:55:00+00:00,2023-10-28 23:55:00+00:00,2023-12-28 23:55:00+00:00,105084,"{'chop': 59671, 'trend_down': 24337, 'trend_up': 21076}","{1: 46505, -1: 45500, 0: 13079}",49,17568,0.7900728597449909,0.47176684881602915,-0.12065101347001739,-0.030674654356995235,-0.1757591699339004,476,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': -0.12065101347001739, 'gross_cumulative_return': -0.030674654356995235, 'gross_mean_return': -3.838722710736723e-05, 'gross_volatility': 0.0071653144987240585, 'gross_sharpe_like': -0.005357368070055113, 'cost_impact': 0.08997635911302215, 'mean_return': -0.00023838722710736702, 'volatility': 0.0071653144987240585, 'sharpe_like': -0.03326961114544478, 'win_rate': 0.5010266940451745, 'avg_trade_return': -0.00023838722710736702, 'profit_factor': 0.9096327053421625, 'expectancy': -0.00023838722710736726, 'avg_win': 0.004789353604004031, 'avg_loss': -0.005286818349704821, 'gross_profit': 1.1686022793769837, 'gross_loss': -1.2846968589782715, 'max_drawdown': -0.1757591699339004, 'max_drawdown_duration': 476}","{'chop': 10168, 'trend_down': 3878, 'trend_up': 3522}","{'chop': 9919, 'trend_down': 4376, 'trend_up': 3273}","{1: 8507, -1: 7406, 0: 1655}","{-1: 11898, 1: 5191, 0: 479}"
