window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
1,2017-01-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,2017-08-01 00:00:00+00:00,1086,"{'chop': 641, 'trend_up': 337, 'trend_down': 108}","{1: 763, -1: 308, 0: 15}",49,186,0.6774193548387096,0.7311827956989247,-0.03936493396759033,-0.03645533323287964,-0.24908792972564697,7,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.03936493396759033, 'gross_cumulative_return': -0.03645533323287964, 'gross_mean_return': 0.0023601134307682514, 'gross_volatility': 0.09792134910821915, 'gross_sharpe_like': 0.02410213352105616, 'cost_impact': 0.0029096007347106934, 'mean_return': 0.0021601123735308647, 'volatility': 0.09792134910821915, 'sharpe_like': 0.022059667204376302, 'win_rate': 0.6, 'avg_trade_return': 0.0021601123735308647, 'profit_factor': 1.064723304628274, 'expectancy': 0.0021601133048534393, 'avg_win': 0.059224460273981094, 'avg_loss': -0.08343640714883804, 'gross_profit': 0.5330201387405396, 'gross_loss': -0.5006184577941895, 'max_drawdown': -0.24908792972564697, 'max_drawdown_duration': 7}","{'chop': 125, 'trend_down': 37, 'trend_up': 24}","{'chop': 143, 'trend_up': 26, 'trend_down': 17}","{1: 96, -1: 85, 0: 5}","{1: 98, -1: 88}"
2,2017-02-01 00:00:00+00:00,2017-08-01 00:00:00+00:00,2017-08-01 00:00:00+00:00,2017-09-01 00:00:00+00:00,1086,"{'chop': 654, 'trend_up': 316, 'trend_down': 116}","{1: 732, -1: 341, 0: 13}",49,186,0.5591397849462365,0.3655913978494624,0.1193777322769165,0.12272191047668457,-0.12410902976989746,9,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.1193777322769165, 'gross_cumulative_return': 0.12272191047668457, 'gross_mean_return': 0.009856116957962513, 'gross_volatility': 0.0686488002538681, 'gross_sharpe_like': 0.143573040191728, 'cost_impact': 0.0033441781997680664, 'mean_return': 0.009656114503741264, 'volatility': 0.0686488002538681, 'sharpe_like': 0.14065962504854088, 'win_rate': 0.4666666666666667, 'avg_trade_return': 0.009656114503741264, 'profit_factor': 1.4830822639600993, 'expectancy': 0.009656113386154175, 'avg_win': 0.0635242760181427, 'avg_loss': -0.037478528916835785, 'gross_profit': 0.4446699321269989, 'gross_loss': -0.2998282313346863, 'max_drawdown': -0.12410902976989746, 'max_drawdown_duration': 9}","{'chop': 117, 'trend_up': 69}","{'trend_up': 131, 'chop': 35, 'trend_down': 20}","{1: 136, -1: 47, 0: 3}","{-1: 100, 1: 79, 0: 7}"
3,2017-03-01 00:00:00+00:00,2017-09-01 00:00:00+00:00,2017-09-01 00:00:00+00:00,2017-10-01 00:00:00+00:00,1104,"{'chop': 669, 'trend_up': 322, 'trend_down': 113}","{1: 736, -1: 356, 0: 12}",49,180,0.8388888888888889,0.5277777777777778,-0.06655311584472656,-0.06391346454620361,-0.2688416838645935,11,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': -0.06655311584472656, 'gross_cumulative_return': -0.06391346454620361, 'gross_mean_return': -0.0012086331844329834, 'gross_volatility': 0.08504276722669601, 'gross_sharpe_like': -0.014212063222392156, 'cost_impact': 0.0026396512985229492, 'mean_return': -0.0014086357550695539, 'volatility': 0.08504276722669601, 'sharpe_like': -0.01656385135392637, 'win_rate': 0.5, 'avg_trade_return': -0.0014086357550695539, 'profit_factor': 0.9602578742199231, 'expectancy': -0.0014086365699768066, 'avg_win': 0.06807156652212143, 'avg_loss': -0.07088883966207504, 'gross_profit': 0.4765009582042694, 'gross_loss': -0.4962218701839447, 'max_drawdown': -0.2688416838645935, 'max_drawdown_duration': 11}","{'chop': 156, 'trend_down': 12, 'trend_up': 12}","{'chop': 161, 'trend_up': 19}","{-1: 91, 1: 87, 0: 2}","{1: 148, -1: 32}"
4,2017-04-01 00:00:00+00:00,2017-10-01 00:00:00+00:00,2017-10-01 00:00:00+00:00,2017-11-01 00:00:00+00:00,1098,"{'chop': 677, 'trend_up': 333, 'trend_down': 88}","{1: 728, -1: 357, 0: 13}",49,186,0.5053763440860215,0.43010752688172044,-0.28511685132980347,-0.28291720151901245,-0.2961793541908264,14,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.28511685132980347, 'gross_cumulative_return': -0.28291720151901245, 'gross_mean_return': -0.020447183400392532, 'gross_volatility': 0.05554068461060524, 'gross_sharpe_like': -0.3681478459213705, 'cost_impact': 0.0021996498107910156, 'mean_return': -0.020647186785936356, 'volatility': 0.05554068461060524, 'sharpe_like': -0.3717488707727213, 'win_rate': 0.4, 'avg_trade_return': -0.020647186785936356, 'profit_factor': 0.4130342655401727, 'expectancy': -0.020647183060646057, 'avg_win': 0.03632236644625664, 'avg_loss': -0.05862688273191452, 'gross_profit': 0.21793420612812042, 'gross_loss': -0.5276419520378113, 'max_drawdown': -0.2961793541908264, 'max_drawdown_duration': 14}","{'chop': 135, 'trend_up': 51}","{'trend_up': 137, 'chop': 49}","{1: 126, -1: 57, 0: 3}","{-1: 143, 1: 43}"
5,2017-05-01 00:00:00+00:00,2017-11-01 00:00:00+00:00,2017-11-01 00:00:00+00:00,2017-12-01 00:00:00+00:00,1104,"{'chop': 711, 'trend_up': 305, 'trend_down': 88}","{1: 706, -1: 386, 0: 12}",49,180,0.5611111111111111,0.2111111111111111,0.144301176071167,0.14610469341278076,-0.0713878870010376,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0016, 'samples': 8, 'trade_count': 8, 'trade_rate': 0.044444444444444446, 'turnover': 0.08888888888888889, 'cumulative_return': 0.144301176071167, 'gross_cumulative_return': 0.14610469341278076, 'gross_mean_return': 0.018206551671028137, 'gross_volatility': 0.04819367825984955, 'gross_sharpe_like': 0.3777788359058729, 'cost_impact': 0.0018035173416137695, 'mean_return': 0.018006552010774612, 'volatility': 0.04819367825984955, 'sharpe_like': 0.37362892107316037, 'win_rate': 0.75, 'avg_trade_return': 0.018006552010774612, 'profit_factor': 2.6507891594821404, 'expectancy': 0.018006551079452038, 'avg_win': 0.038552526384592056, 'avg_loss': -0.04363137483596802, 'gross_profit': 0.23131515085697174, 'gross_loss': -0.08726274967193604, 'max_drawdown': -0.0713878870010376, 'max_drawdown_duration': 4}","{'chop': 100, 'trend_up': 63, 'trend_down': 17}","{'chop': 179, 'trend_down': 1}","{1: 133, -1: 43, 0: 4}","{0: 111, 1: 64, -1: 5}"
6,2017-06-01 00:00:00+00:00,2017-12-01 00:00:00+00:00,2017-12-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,1098,"{'chop': 661, 'trend_up': 339, 'trend_down': 98}","{1: 696, -1: 388, 0: 14}",49,186,0.45161290322580644,0.45161290322580644,0.24712812900543213,0.2508361339569092,-0.22248530387878418,7,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.24712812900543213, 'gross_cumulative_return': 0.2508361339569092, 'gross_mean_return': 0.019345300272107124, 'gross_volatility': 0.09680665284395218, 'gross_sharpe_like': 0.19983440914221928, 'cost_impact': 0.0037080049514770508, 'mean_return': 0.0191452968865633, 'volatility': 0.09680665284395218, 'sharpe_like': 0.19776840045719407, 'win_rate': 0.6, 'avg_trade_return': 0.0191452968865633, 'profit_factor': 1.5533454735225047, 'expectancy': 0.019145300984382628, 'avg_win': 0.08957412838935852, 'avg_loss': -0.08649794012308121, 'gross_profit': 0.8061671257019043, 'gross_loss': -0.5189876556396484, 'max_drawdown': -0.22248530387878418, 'max_drawdown_duration': 7}","{'chop': 153, 'trend_up': 28, 'trend_down': 5}","{'trend_up': 125, 'chop': 61}","{1: 105, -1: 80, 0: 1}","{1: 113, 0: 58, -1: 15}"
7,2017-07-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,2018-02-01 00:00:00+00:00,1104,"{'chop': 669, 'trend_up': 362, 'trend_down': 73}","{1: 696, -1: 395, 0: 13}",49,186,0.8172043010752689,0.7204301075268817,0.6202701330184937,0.6250052452087402,-0.2633710503578186,7,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.6202701330184937, 'gross_cumulative_return': 0.6250052452087402, 'gross_mean_return': 0.037533972412347794, 'gross_volatility': 0.10011091828346252, 'gross_sharpe_like': 0.3749238650081196, 'cost_impact': 0.004735112190246582, 'mean_return': 0.03733396530151367, 'volatility': 0.10011091828346252, 'sharpe_like': 0.37292600988638547, 'win_rate': 0.6, 'avg_trade_return': 0.03733396530151367, 'profit_factor': 2.6593472464132604, 'expectancy': 0.037333966791629786, 'avg_win': 0.09972192347049713, 'avg_loss': -0.05624796822667122, 'gross_profit': 0.897497296333313, 'gross_loss': -0.3374878168106079, 'max_drawdown': -0.2633710503578186, 'max_drawdown_duration': 7}","{'chop': 152, 'trend_down': 24, 'trend_up': 10}",{'chop': 186},"{-1: 95, 1: 89, 0: 2}","{-1: 98, 1: 85, 0: 3}"
8,2017-08-01 00:00:00+00:00,2018-02-01 00:00:00+00:00,2018-02-01 00:00:00+00:00,2018-03-01 00:00:00+00:00,1104,"{'chop': 724, 'trend_up': 332, 'trend_down': 48}","{1: 685, -1: 409, 0: 10}",49,168,0.875,0.5476190476190477,0.1709446907043457,0.17396879196166992,-0.2539072632789612,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0026000000000000003, 'samples': 13, 'trade_count': 13, 'trade_rate': 0.07738095238095238, 'turnover': 0.15476190476190477, 'cumulative_return': 0.1709446907043457, 'gross_cumulative_return': 0.17396879196166992, 'gross_mean_return': 0.016450267285108566, 'gross_volatility': 0.09272761642932892, 'gross_sharpe_like': 0.17740418570605568, 'cost_impact': 0.0030241012573242188, 'mean_return': 0.016250263899564743, 'volatility': 0.09272761642932892, 'sharpe_like': 0.17524729444490422, 'win_rate': 0.6923076923076923, 'avg_trade_return': 0.016250263899564743, 'profit_factor': 1.5111159309331677, 'expectancy': 0.016250265332368702, 'avg_win': 0.06939683854579926, 'avg_loss': -0.10332952439785004, 'gross_profit': 0.6245715618133545, 'gross_loss': -0.41331809759140015, 'max_drawdown': -0.2539072632789612, 'max_drawdown_duration': 4}","{'chop': 131, 'trend_up': 33, 'trend_down': 4}","{'chop': 134, 'trend_up': 32, 'trend_down': 2}","{1: 99, -1: 68, 0: 1}","{1: 118, -1: 42, 0: 8}"
9,2017-09-01 00:00:00+00:00,2018-03-01 00:00:00+00:00,2018-03-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,1086,"{'chop': 726, 'trend_up': 278, 'trend_down': 82}","{1: 642, -1: 436, 0: 8}",49,186,0.7150537634408602,0.6451612903225806,-0.014116466045379639,-0.01114034652709961,-0.23658430576324463,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.014116466045379639, 'gross_cumulative_return': -0.01114034652709961, 'gross_mean_return': 0.00305955414660275, 'gross_volatility': 0.09063824266195297, 'gross_sharpe_like': 0.033755664901996746, 'cost_impact': 0.0029761195182800293, 'mean_return': 0.0028595507610589266, 'volatility': 0.09063824266195297, 'sharpe_like': 0.031549053435689284, 'win_rate': 0.6, 'avg_trade_return': 0.0028595507610589266, 'profit_factor': 1.0843668604936756, 'expectancy': 0.0028595536947250352, 'avg_win': 0.06125636398792267, 'avg_loss': -0.08473566174507141, 'gross_profit': 0.5513072609901428, 'gross_loss': -0.5084139704704285, 'max_drawdown': -0.23658430576324463, 'max_drawdown_duration': 5}","{'chop': 145, 'trend_down': 41}","{'chop': 122, 'trend_down': 53, 'trend_up': 11}","{-1: 127, 1: 58, 0: 1}","{1: 104, -1: 82}"
10,2017-10-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,2018-05-01 00:00:00+00:00,1092,"{'chop': 738, 'trend_up': 247, 'trend_down': 107}","{1: 613, -1: 472, 0: 7}",49,180,0.8444444444444444,0.6055555555555555,-0.3084251284599304,-0.3064315915107727,-0.32348406314849854,13,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': -0.3084251284599304, 'gross_cumulative_return': -0.3064315915107727, 'gross_mean_return': -0.024443963542580605, 'gross_volatility': 0.05277774855494499, 'gross_sharpe_like': -0.46314903935572177, 'cost_impact': 0.001993536949157715, 'mean_return': -0.024643966928124428, 'volatility': 0.05277774855494499, 'sharpe_like': -0.46693857928533067, 'win_rate': 0.2857142857142857, 'avg_trade_return': -0.024643966928124428, 'profit_factor': 0.2796038356081868, 'expectancy': -0.024643965597663603, 'avg_win': 0.0334772951900959, 'avg_loss': -0.04789246991276741, 'gross_profit': 0.1339091807603836, 'gross_loss': -0.4789246916770935, 'max_drawdown': -0.32348406314849854, 'max_drawdown_duration': 13}","{'chop': 120, 'trend_up': 60}","{'chop': 124, 'trend_up': 46, 'trend_down': 10}","{1: 126, -1: 51, 0: 3}","{-1: 96, 1: 82, 0: 2}"
