window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
40,2020-04-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,1098,"{'chop': 850, 'trend_up': 169, 'trend_down': 79}","{1: 644, -1: 431, 0: 23}",49,186,0.8870967741935484,0.41397849462365593,0.10549624171749716,0.10702463311428767,-0.05344739522134978,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.10549624171749716, 'gross_cumulative_return': 0.10702463311428767, 'gross_mean_return': 0.015878387859889438, 'gross_volatility': 0.05537769569501464, 'gross_sharpe_like': 0.28672893771776936, 'cost_impact': 0.0015283913967905072, 'mean_return': 0.015678387859889436, 'volatility': 0.05537769569501464, 'sharpe_like': 0.2831173753822494, 'win_rate': 0.2857142857142857, 'avg_trade_return': 0.015678387859889436, 'profit_factor': 2.5199922478721866, 'expectancy': 0.015678387859889436, 'avg_win': 0.0909760926246643, 'avg_loss': -0.014440694046020507, 'gross_profit': 0.1819521852493286, 'gross_loss': -0.07220347023010254, 'max_drawdown': -0.05344739522134978, 'max_drawdown_duration': 2}","{'chop': 109, 'trend_up': 77}","{'chop': 124, 'trend_up': 62}","{1: 150, -1: 22, 0: 14}","{-1: 100, 1: 69, 0: 17}"
41,2020-05-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,1104,"{'chop': 867, 'trend_up': 168, 'trend_down': 69}","{1: 658, -1: 422, 0: 24}",49,180,0.6777777777777778,0.07222222222222222,0.0,0.0,0.0,0,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0, 'samples': 0, 'trade_count': 0, 'trade_rate': 0.0, 'turnover': 0.0, 'cumulative_return': 0.0, 'gross_cumulative_return': 0.0, 'gross_mean_return': 0.0, 'gross_volatility': 0.0, 'gross_sharpe_like': 0.0, 'cost_impact': 0.0, 'mean_return': 0.0, 'volatility': 0.0, 'sharpe_like': 0.0, 'win_rate': 0.0, 'avg_trade_return': 0.0, 'profit_factor': 0.0, 'expectancy': 0.0, 'avg_win': 0.0, 'avg_loss': 0.0, 'gross_profit': 0.0, 'gross_loss': 0.0, 'max_drawdown': 0.0, 'max_drawdown_duration': 0}","{'chop': 122, 'trend_up': 53, 'trend_down': 5}","{'trend_up': 90, 'chop': 70, 'trend_down': 20}","{1: 137, -1: 30, 0: 13}",{0: 180}
42,2020-06-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,1098,"{'chop': 822, 'trend_up': 219, 'trend_down': 57}","{1: 686, -1: 389, 0: 23}",49,186,0.7580645161290323,0.26881720430107525,-0.36788424631145544,-0.3669357420839554,-0.3705568761662982,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.36788424631145544, 'gross_cumulative_return': -0.3669357420839554, 'gross_mean_return': -0.06029856204986572, 'gross_volatility': 0.0795033466722219, 'gross_sharpe_like': -0.7584405509175094, 'cost_impact': 0.0009485042275000355, 'mean_return': -0.060498562049865715, 'volatility': 0.0795033466722219, 'sharpe_like': -0.760956168289248, 'win_rate': 0.2857142857142857, 'avg_trade_return': -0.060498562049865715, 'profit_factor': 0.1115766409333065, 'expectancy': -0.06049856204986572, 'avg_win': 0.026592943477630616, 'avg_loss': -0.09533516426086426, 'gross_profit': 0.05318588695526123, 'gross_loss': -0.4766758213043213, 'max_drawdown': -0.3705568761662982, 'max_drawdown_duration': 4}","{'chop': 120, 'trend_up': 65, 'trend_down': 1}","{'trend_up': 109, 'chop': 77}","{1: 118, -1: 54, 0: 14}","{-1: 121, 1: 48, 0: 17}"
43,2020-07-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,1104,"{'chop': 759, 'trend_up': 292, 'trend_down': 53}","{1: 745, -1: 335, 0: 24}",49,186,0.6827956989247311,0.24193548387096775,-0.08243973668707405,-0.08168791139704579,-0.14109490214388487,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.021505376344086023, 'turnover': 0.043010752688172046, 'cumulative_return': -0.08243973668707405, 'gross_cumulative_return': -0.08168791139704579, 'gross_mean_return': -0.019021570682525635, 'gross_volatility': 0.07317595223096024, 'gross_sharpe_like': -0.2599429198063478, 'cost_impact': 0.0007518252900282629, 'mean_return': -0.01922157068252564, 'volatility': 0.07317595223096024, 'sharpe_like': -0.262676058138033, 'win_rate': 0.25, 'avg_trade_return': -0.01922157068252564, 'profit_factor': 0.47039591739973385, 'expectancy': -0.01922157068252564, 'avg_win': 0.0682906244277954, 'avg_loss': -0.048392302385965986, 'gross_profit': 0.0682906244277954, 'gross_loss': -0.14517690715789797, 'max_drawdown': -0.14109490214388487, 'max_drawdown_duration': 3}","{'chop': 162, 'trend_up': 21, 'trend_down': 3}","{'chop': 109, 'trend_up': 77}","{1: 91, -1: 82, 0: 13}","{0: 110, 1: 76}"
44,2020-08-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,1104,"{'chop': 781, 'trend_up': 270, 'trend_down': 53}","{1: 728, -1: 360, 0: 16}",49,168,0.4880952380952381,0.25,-0.2118946849515777,-0.21090200993682984,-0.38962948195144653,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03571428571428571, 'turnover': 0.07142857142857142, 'cumulative_return': -0.2118946849515777, 'gross_cumulative_return': -0.21090200993682984, 'gross_mean_return': -0.03056834141413371, 'gross_volatility': 0.13916064054166336, 'gross_sharpe_like': -0.21966226438129854, 'cost_impact': 0.000992675014747868, 'mean_return': -0.030768341414133708, 'volatility': 0.13916064054166336, 'sharpe_like': -0.2210994523621926, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.030768341414133708, 'profit_factor': 0.5962622378316276, 'expectancy': -0.030768341414133718, 'avg_win': 0.13632116060256957, 'avg_loss': -0.11431309242248536, 'gross_profit': 0.27264232120513915, 'gross_loss': -0.45725236968994143, 'max_drawdown': -0.38962948195144653, 'max_drawdown_duration': 5}","{'chop': 81, 'trend_up': 72, 'trend_down': 15}","{'chop': 149, 'trend_up': 19}","{1: 115, -1: 40, 0: 13}","{-1: 115, 1: 53}"
45,2020-09-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,1086,"{'chop': 702, 'trend_up': 335, 'trend_down': 49}","{1: 770, -1: 301, 0: 15}",49,186,0.5913978494623656,0.3279569892473118,-0.2267767236300069,-0.22564948851970235,-0.21984749561939365,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.2267767236300069, 'gross_cumulative_return': -0.22564948851970235, 'gross_mean_return': -0.03298702410289219, 'gross_volatility': 0.07907948316922667, 'gross_sharpe_like': -0.4171375783058848, 'cost_impact': 0.0011272351103045475, 'mean_return': -0.0331870241028922, 'volatility': 0.07907948316922667, 'sharpe_like': -0.41966667930635565, 'win_rate': 0.42857142857142855, 'avg_trade_return': -0.0331870241028922, 'profit_factor': 0.3071310881211967, 'expectancy': -0.0331870241028922, 'avg_win': 0.03432557325363159, 'avg_loss': -0.08382147212028504, 'gross_profit': 0.10297671976089479, 'gross_loss': -0.33528588848114016, 'max_drawdown': -0.21984749561939365, 'max_drawdown_duration': 6}","{'chop': 144, 'trend_up': 40, 'trend_down': 2}","{'trend_up': 73, 'chop': 72, 'trend_down': 41}","{1: 112, -1: 61, 0: 13}","{-1: 169, 0: 17}"
46,2020-10-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,1092,"{'chop': 705, 'trend_up': 361, 'trend_down': 26}","{1: 794, -1: 283, 0: 15}",49,180,0.8722222222222222,0.23333333333333334,0.028434511828348885,0.029461265853817586,-0.08323749561309812,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.001, 'samples': 5, 'trade_count': 5, 'trade_rate': 0.027777777777777776, 'turnover': 0.05555555555555555, 'cumulative_return': 0.028434511828348885, 'gross_cumulative_return': 0.029461265853817586, 'gross_mean_return': 0.009497463703155518, 'gross_volatility': 0.09721170471817875, 'gross_sharpe_like': 0.09769876714629279, 'cost_impact': 0.0010267540254687013, 'mean_return': 0.009297463703155515, 'volatility': 0.09721170471817875, 'sharpe_like': 0.09564140172327287, 'win_rate': 0.4, 'avg_trade_return': 0.009297463703155515, 'profit_factor': 1.257089979042964, 'expectancy': 0.009297463703155526, 'avg_win': 0.11365425925254821, 'avg_loss': -0.06027373332977295, 'gross_profit': 0.22730851850509642, 'gross_loss': -0.18082119998931884, 'max_drawdown': -0.08323749561309812, 'max_drawdown_duration': 1}","{'chop': 132, 'trend_down': 33, 'trend_up': 15}","{'chop': 135, 'trend_down': 30, 'trend_up': 15}","{-1: 90, 1: 77, 0: 13}","{1: 84, 0: 62, -1: 34}"
47,2020-11-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,1086,"{'chop': 737, 'trend_up': 290, 'trend_down': 59}","{1: 721, -1: 351, 0: 14}",49,186,0.956989247311828,0.3279569892473118,-0.049718615237728914,-0.04836967580082463,-0.22749511011694978,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.049718615237728914, 'gross_cumulative_return': -0.04836967580082463, 'gross_mean_return': -0.001327650887625558, 'gross_volatility': 0.11388865250863549, 'gross_sharpe_like': -0.01165744662335776, 'cost_impact': 0.001348939436904284, 'mean_return': -0.0015276508876255637, 'volatility': 0.11388865250863549, 'sharpe_like': -0.01341354782918106, 'win_rate': 0.42857142857142855, 'avg_trade_return': -0.0015276508876255637, 'profit_factor': 0.9641640615459561, 'expectancy': -0.0015276508876255548, 'avg_win': 0.09590319137573243, 'avg_loss': -0.07460078258514405, 'gross_profit': 0.2877095741271973, 'gross_loss': -0.2984031303405762, 'max_drawdown': -0.22749511011694978, 'max_drawdown_duration': 3}","{'chop': 127, 'trend_down': 59}","{'chop': 119, 'trend_down': 67}","{-1: 135, 1: 38, 0: 13}","{1: 117, -1: 63, 0: 6}"
48,2020-12-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,1092,"{'chop': 744, 'trend_up': 234, 'trend_down': 114}","{1: 617, -1: 460, 0: 15}",49,180,0.8388888888888889,0.4111111111111111,-0.039871378436337146,-0.038515364131597174,-0.17380515016051312,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': -0.039871378436337146, 'gross_cumulative_return': -0.038515364131597174, 'gross_mean_return': -0.003325496401105608, 'gross_volatility': 0.07168628141078866, 'gross_sharpe_like': -0.046389578810055655, 'cost_impact': 0.001356014304739972, 'mean_return': -0.00352549640110561, 'volatility': 0.07168628141078864, 'sharpe_like': -0.04917951289596436, 'win_rate': 0.42857142857142855, 'avg_trade_return': -0.00352549640110561, 'profit_factor': 0.8731282282140446, 'expectancy': -0.003525496401105603, 'avg_win': 0.05661220690409343, 'avg_loss': -0.04862877388000488, 'gross_profit': 0.16983662071228028, 'gross_loss': -0.19451509552001953, 'max_drawdown': -0.17380515016051312, 'max_drawdown_duration': 4}","{'chop': 147, 'trend_down': 28, 'trend_up': 5}","{'chop': 174, 'trend_up': 6}","{-1: 92, 1: 73, 0: 15}","{1: 159, 0: 20, -1: 1}"
49,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,1086,"{'chop': 808, 'trend_up': 142, 'trend_down': 136}","{1: 579, -1: 492, 0: 15}",49,186,0.8225806451612904,0.45161290322580644,0.1525433338118205,0.15413143375512206,-0.16004596079557798,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': 0.1525433338118205, 'gross_cumulative_return': 0.15413143375512206, 'gross_mean_return': 0.02471339702606201, 'gross_volatility': 0.10000943244766401, 'gross_sharpe_like': 0.24711066167678525, 'cost_impact': 0.0015880999433015575, 'mean_return': 0.02451339702606201, 'volatility': 0.10000943244766401, 'sharpe_like': 0.245110850307946, 'win_rate': 0.42857142857142855, 'avg_trade_return': 0.02451339702606201, 'profit_factor': 2.0141952108402217, 'expectancy': 0.024513397026061996, 'avg_win': 0.11359528045654295, 'avg_loss': -0.04229801554679871, 'gross_profit': 0.34078584136962886, 'gross_loss': -0.16919206218719485, 'max_drawdown': -0.16004596079557798, 'max_drawdown_duration': 5}","{'chop': 140, 'trend_up': 46}","{'chop': 173, 'trend_up': 13}","{1: 92, -1: 81, 0: 13}","{1: 165, -1: 21}"
50,2021-02-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,1086,"{'chop': 779, 'trend_up': 174, 'trend_down': 133}","{1: 563, -1: 508, 0: 15}",49,186,0.8064516129032258,0.2903225806451613,-0.05965471332590677,-0.05851337772120324,-0.0899200464847264,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03225806451612903, 'turnover': 0.06451612903225806, 'cumulative_return': -0.05965471332590677, 'gross_cumulative_return': -0.05851337772120324, 'gross_mean_return': -0.009371737639109293, 'gross_volatility': 0.03876385240348967, 'gross_sharpe_like': -0.24176486747394627, 'cost_impact': 0.0011413356047035306, 'mean_return': -0.009571737639109294, 'volatility': 0.038763852403489674, 'sharpe_like': -0.24692431339067858, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.009571737639109294, 'profit_factor': 0.5071577967360404, 'expectancy': -0.009571737639109299, 'avg_win': 0.029549304056167604, 'avg_loss': -0.029132258486747747, 'gross_profit': 0.05909860811233521, 'gross_loss': -0.11652903394699099, 'max_drawdown': -0.0899200464847264, 'max_drawdown_duration': 3}","{'chop': 156, 'trend_up': 30}","{'chop': 142, 'trend_up': 44}","{1: 120, -1: 51, 0: 15}","{-1: 139, 0: 34, 1: 13}"
51,2021-03-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,1104,"{'chop': 841, 'trend_up': 142, 'trend_down': 121}","{1: 562, -1: 525, 0: 17}",49,180,0.75,0.35555555555555557,0.10807726600569989,0.10938730929293405,-0.07157179374694833,1,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03333333333333333, 'turnover': 0.06666666666666667, 'cumulative_return': 0.10807726600569989, 'gross_cumulative_return': 0.10938730929293405, 'gross_mean_return': 0.019192437330881756, 'gross_volatility': 0.06498201893303168, 'gross_sharpe_like': 0.2953499698225881, 'cost_impact': 0.0013100432872341639, 'mean_return': 0.01899243733088175, 'volatility': 0.06498201893303168, 'sharpe_like': 0.29227219533537, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.01899243733088175, 'profit_factor': 2.0848293799995896, 'expectancy': 0.018992437330881743, 'avg_win': 0.054749611425399775, 'avg_loss': -0.0525219108581543, 'gross_profit': 0.2189984457015991, 'gross_loss': -0.1050438217163086, 'max_drawdown': -0.07157179374694833, 'max_drawdown_duration': 1}","{'chop': 131, 'trend_down': 44, 'trend_up': 5}","{'chop': 176, 'trend_down': 4}","{-1: 106, 1: 61, 0: 13}","{1: 109, 0: 47, -1: 24}"
52,2021-04-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,1098,"{'chop': 829, 'trend_down': 162, 'trend_up': 107}","{-1: 578, 1: 503, 0: 17}",49,186,0.7903225806451613,0.4731182795698925,-0.12015760851249158,-0.1188975781396091,-0.26719797387205446,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.12015760851249158, 'gross_cumulative_return': -0.1188975781396091, 'gross_mean_return': -0.01413844312940325, 'gross_volatility': 0.09412940686527876, 'gross_sharpe_like': -0.15020219079504746, 'cost_impact': 0.0012600303728824702, 'mean_return': -0.014338443129403257, 'volatility': 0.09412940686527876, 'sharpe_like': -0.15232692531383873, 'win_rate': 0.42857142857142855, 'avg_trade_return': -0.014338443129403257, 'profit_factor': 0.6878761944692459, 'expectancy': -0.014338443129403251, 'avg_win': 0.07373304506937663, 'avg_loss': -0.08039205927848816, 'gross_profit': 0.22119913520812987, 'gross_loss': -0.32156823711395266, 'max_drawdown': -0.26719797387205446, 'max_drawdown_duration': 6}","{'chop': 143, 'trend_up': 43}","{'chop': 154, 'trend_up': 30, 'trend_down': 2}","{1: 127, -1: 46, 0: 13}","{-1: 139, 1: 46, 0: 1}"
53,2021-05-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,1104,"{'chop': 810, 'trend_up': 165, 'trend_down': 129}","{1: 554, -1: 533, 0: 17}",49,180,0.8277777777777777,0.26666666666666666,-0.010914299898410862,-0.01011941710920039,-0.10578005238920074,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.022222222222222223, 'turnover': 0.044444444444444446, 'cumulative_return': -0.010914299898410862, 'gross_cumulative_return': -0.01011941710920039, 'gross_mean_return': -0.001026839017868042, 'gross_volatility': 0.06353647487364197, 'gross_sharpe_like': -0.01616140996034429, 'cost_impact': 0.0007948827892104715, 'mean_return': -0.001226839017868046, 'volatility': 0.06353647487364197, 'sharpe_like': -0.01930920814080289, 'win_rate': 0.5, 'avg_trade_return': -0.001226839017868046, 'profit_factor': 0.9548131352831222, 'expectancy': -0.0012268390178680477, 'avg_win': 0.05184701423645019, 'avg_loss': -0.054300692272186285, 'gross_profit': 0.10369402847290038, 'gross_loss': -0.10860138454437257, 'max_drawdown': -0.10578005238920074, 'max_drawdown_duration': 2}","{'chop': 142, 'trend_down': 21, 'trend_up': 17}","{'chop': 173, 'trend_up': 7}","{-1: 118, 1: 49, 0: 13}","{0: 114, -1: 35, 1: 31}"
54,2021-06-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,1098,"{'chop': 820, 'trend_up': 181, 'trend_down': 97}","{1: 558, -1: 522, 0: 18}",49,186,0.8709677419354839,0.41935483870967744,-0.1553031701688916,-0.15408828207868386,-0.0548188950538635,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.1553031701688916, 'gross_cumulative_return': -0.15408828207868386, 'gross_mean_return': -0.021497811589922224, 'gross_volatility': 0.06885626048064981, 'gross_sharpe_like': -0.31221288289339505, 'cost_impact': 0.0012148880902077552, 'mean_return': -0.02169781158992223, 'volatility': 0.06885626048064981, 'sharpe_like': -0.3151174844300441, 'win_rate': 0.2857142857142857, 'avg_trade_return': -0.02169781158992223, 'profit_factor': 0.40355991885290754, 'expectancy': -0.021697811589922227, 'avg_win': 0.05138367753028869, 'avg_loss': -0.05093040723800659, 'gross_profit': 0.10276735506057738, 'gross_loss': -0.25465203619003296, 'max_drawdown': -0.0548188950538635, 'max_drawdown_duration': 2}","{'chop': 171, 'trend_down': 13, 'trend_up': 2}","{'chop': 153, 'trend_down': 32, 'trend_up': 1}","{-1: 125, 1: 48, 0: 13}","{1: 115, -1: 52, 0: 19}"
55,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,1104,"{'chop': 833, 'trend_up': 178, 'trend_down': 93}","{1: 546, -1: 542, 0: 16}",49,186,0.8817204301075269,0.5645161290322581,-0.02249109866854737,-0.021115538623179164,-0.08382096548080442,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03763440860215054, 'turnover': 0.07526881720430108, 'cumulative_return': -0.02249109866854737, 'gross_cumulative_return': -0.021115538623179164, 'gross_mean_return': -0.001759759017399379, 'gross_volatility': 0.05480841918800458, 'gross_sharpe_like': -0.03210745800500157, 'cost_impact': 0.001375560045368207, 'mean_return': -0.0019597590173993833, 'volatility': 0.05480841918800458, 'sharpe_like': -0.035756532416616346, 'win_rate': 0.5714285714285714, 'avg_trade_return': -0.0019597590173993833, 'profit_factor': 0.9085624892932485, 'expectancy': -0.0019597590173993824, 'avg_win': 0.034077766942977906, 'avg_loss': -0.05000979363123576, 'gross_profit': 0.13631106777191163, 'gross_loss': -0.1500293808937073, 'max_drawdown': -0.08382096548080442, 'max_drawdown_duration': 3}","{'chop': 138, 'trend_down': 48}","{'chop': 148, 'trend_down': 38}","{-1: 104, 1: 69, 0: 13}","{1: 140, -1: 40, 0: 6}"
56,2021-08-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,1104,"{'chop': 840, 'trend_down': 140, 'trend_up': 124}","{-1: 569, 1: 519, 0: 16}",49,168,0.7916666666666666,0.6130952380952381,0.3052664530495257,0.3067675824599223,-0.027166829126660907,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0012000000000000001, 'samples': 6, 'trade_count': 6, 'trade_rate': 0.03571428571428571, 'turnover': 0.07142857142857142, 'cumulative_return': 0.3052664530495257, 'gross_cumulative_return': 0.3067675824599223, 'gross_mean_return': 0.047103424866994224, 'gross_volatility': 0.06196202637396244, 'gross_sharpe_like': 0.760198263735092, 'cost_impact': 0.0015011294103965955, 'mean_return': 0.046903424866994226, 'volatility': 0.06196202637396244, 'sharpe_like': 0.7569704803376781, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.046903424866994226, 'profit_factor': 11.29309835839899, 'expectancy': 0.046903424866994226, 'avg_win': 0.07719031314849854, 'avg_loss': -0.013670351696014403, 'gross_profit': 0.3087612525939942, 'gross_loss': -0.027340703392028806, 'max_drawdown': -0.027166829126660907, 'max_drawdown_duration': 2}","{'chop': 100, 'trend_down': 41, 'trend_up': 27}","{'chop': 133, 'trend_down': 30, 'trend_up': 5}","{1: 86, -1: 69, 0: 13}","{-1: 97, 1: 57, 0: 14}"
57,2021-09-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,1086,"{'chop': 772, 'trend_down': 182, 'trend_up': 132}","{-1: 588, 1: 484, 0: 14}",49,186,0.7043010752688172,0.22043010752688172,0.15512918295374822,0.15602173428084742,-0.018754091453552335,2,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0008, 'samples': 4, 'trade_count': 4, 'trade_rate': 0.021505376344086023, 'turnover': 0.043010752688172046, 'cumulative_return': 0.15512918295374822, 'gross_cumulative_return': 0.15602173428084742, 'gross_mean_return': 0.037977054715156555, 'gross_volatility': 0.05443054869645662, 'gross_sharpe_like': 0.6977158162954332, 'cost_impact': 0.0008925513270992003, 'mean_return': 0.03777705471515655, 'volatility': 0.05443054869645661, 'sharpe_like': 0.6940414090959882, 'win_rate': 0.75, 'avg_trade_return': 0.03777705471515655, 'profit_factor': 9.057346805355614, 'expectancy': 0.03777705471515655, 'avg_win': 0.05662077010472615, 'avg_loss': -0.018754091453552245, 'gross_profit': 0.16986231031417845, 'gross_loss': -0.018754091453552245, 'max_drawdown': -0.018754091453552335, 'max_drawdown_duration': 2}","{'chop': 131, 'trend_up': 42, 'trend_down': 13}","{'chop': 136, 'trend_up': 32, 'trend_down': 18}","{1: 125, -1: 47, 0: 14}","{0: 93, -1: 66, 1: 27}"
58,2021-10-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,1092,"{'chop': 781, 'trend_down': 157, 'trend_up': 154}","{1: 548, -1: 529, 0: 15}",49,180,0.6944444444444444,0.4166666666666667,-0.026672825065636174,-0.025301551090981422,-0.09165164489746092,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0014, 'samples': 7, 'trade_count': 7, 'trade_rate': 0.03888888888888889, 'turnover': 0.07777777777777778, 'cumulative_return': -0.026672825065636174, 'gross_cumulative_return': -0.025301551090981422, 'gross_mean_return': -0.001868154321398054, 'gross_volatility': 0.06368134525033511, 'gross_sharpe_like': -0.029335974515837086, 'cost_impact': 0.001371273974654752, 'mean_return': -0.002068154321398055, 'volatility': 0.06368134525033511, 'sharpe_like': -0.03247661168695508, 'win_rate': 0.5714285714285714, 'avg_trade_return': -0.002068154321398055, 'profit_factor': 0.9208132524507184, 'expectancy': -0.0020681543213980635, 'avg_win': 0.04208623211383819, 'avg_loss': -0.06094066956837973, 'gross_profit': 0.16834492845535276, 'gross_loss': -0.18282200870513918, 'max_drawdown': -0.09165164489746092, 'max_drawdown_duration': 3}","{'chop': 134, 'trend_down': 46}","{'chop': 103, 'trend_up': 46, 'trend_down': 31}","{-1: 128, 1: 38, 0: 14}","{1: 135, -1: 41, 0: 4}"
