window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
1,2021-12-31 23:55:00+00:00,2022-12-31 20:55:00+00:00,2022-12-31 23:55:00+00:00,2023-02-28 23:55:00+00:00,105084,"{'chop': 61030, 'trend_down': 24023, 'trend_up': 20031}","{-1: 48734, 1: 48292, 0: 8058}",49,16992,0.7804260828625236,0.5052966101694916,0.2380069537408207,0.35995791317345915,-0.10866064973009548,94,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.094, 'samples': 470, 'trade_count': 470, 'trade_rate': 0.027660075329566856, 'turnover': 0.05532015065913371, 'cumulative_return': 0.2380069537408207, 'gross_cumulative_return': 0.35995791317345915, 'gross_mean_return': 0.0006869538033262212, 'gross_volatility': 0.008107090546604554, 'gross_sharpe_like': 0.08473493658140208, 'cost_impact': 0.12195095943263845, 'mean_return': 0.00048695380332622123, 'volatility': 0.008107090546604554, 'sharpe_like': 0.060065173877966525, 'win_rate': 0.5127659574468085, 'avg_trade_return': 0.00048695380332622123, 'profit_factor': 1.2205462983858437, 'expectancy': 0.0004869538033262224, 'avg_win': 0.005255609179136664, 'avg_loss': -0.0045315874437057285, 'gross_profit': 1.266601812171936, 'gross_loss': -1.037733524608612, 'max_drawdown': -0.10866064973009548, 'max_drawdown_duration': 94}","{'chop': 9395, 'trend_down': 3834, 'trend_up': 3763}","{'chop': 11075, 'trend_up': 3069, 'trend_down': 2848}","{1: 8064, -1: 7084, 0: 1844}","{-1: 9136, 1: 7589, 0: 267}"
3,2022-02-28 23:55:00+00:00,2023-02-28 20:55:00+00:00,2023-02-28 23:55:00+00:00,2023-04-28 23:55:00+00:00,105084,"{'chop': 60327, 'trend_down': 24214, 'trend_up': 20543}","{1: 48188, -1: 47871, 0: 9025}",49,16992,0.811734934086629,0.5008239171374764,0.253443434378543,0.37718998063344533,-0.17815953929150252,210,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0942, 'samples': 471, 'trade_count': 471, 'trade_rate': 0.027718926553672318, 'turnover': 0.055437853107344635, 'cumulative_return': 0.253443434378543, 'gross_cumulative_return': 0.37718998063344533, 'gross_mean_return': 0.0007361143257967226, 'gross_volatility': 0.01069910276207867, 'gross_sharpe_like': 0.06880150066468817, 'cost_impact': 0.12374654625490233, 'mean_return': 0.0005361143257967228, 'volatility': 0.01069910276207867, 'sharpe_like': 0.05010834438350269, 'win_rate': 0.5031847133757962, 'avg_trade_return': 0.0005361143257967228, 'profit_factor': 1.183472769731224, 'expectancy': 0.0005361143257967224, 'avg_win': 0.006872529712306799, 'avg_loss': -0.005881537155412202, 'gross_profit': 1.6287895418167113, 'gross_loss': -1.3762796943664553, 'max_drawdown': -0.17815953929150252, 'max_drawdown_duration': 210}","{'chop': 9620, 'trend_down': 3860, 'trend_up': 3512}","{'chop': 10940, 'trend_down': 3271, 'trend_up': 2781}","{1: 7803, -1: 7501, 0: 1688}","{-1: 8806, 1: 8186}"
4,2022-03-28 23:55:00+00:00,2023-03-28 20:55:00+00:00,2023-03-28 23:55:00+00:00,2023-05-28 23:55:00+00:00,105084,"{'chop': 60301, 'trend_down': 24194, 'trend_up': 20589}","{-1: 47980, 1: 47938, 0: 9166}",49,17568,0.8131830601092896,0.5007399817850637,0.05637761179903733,0.1644253433835774,-0.119391189160715,297,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': 0.05637761179903733, 'gross_cumulative_return': 0.1644253433835774, 'gross_mean_return': 0.0003404237896020408, 'gross_volatility': 0.007481335717536082, 'gross_sharpe_like': 0.045503076249351446, 'cost_impact': 0.10804773158454006, 'mean_return': 0.00014042378960204096, 'volatility': 0.007481335717536082, 'sharpe_like': 0.0187698821311936, 'win_rate': 0.5133470225872689, 'avg_trade_return': 0.00014042378960204096, 'profit_factor': 1.061458032910193, 'expectancy': 0.00014042378960204063, 'avg_win': 0.004724477815628052, 'avg_loss': -0.0046950762378515564, 'gross_profit': 1.181119453907013, 'gross_loss': -1.112733068370819, 'max_drawdown': -0.119391189160715, 'max_drawdown_duration': 297}","{'chop': 9869, 'trend_down': 4048, 'trend_up': 3651}","{'chop': 10983, 'trend_down': 3724, 'trend_up': 2861}","{-1: 7995, 1: 7638, 0: 1935}","{1: 8938, -1: 8613, 0: 17}"
6,2022-05-28 23:55:00+00:00,2023-05-28 20:55:00+00:00,2023-05-28 23:55:00+00:00,2023-07-28 23:55:00+00:00,105084,"{'chop': 59827, 'trend_down': 24011, 'trend_up': 21246}","{-1: 47678, 1: 47494, 0: 9912}",49,17568,0.7928051001821493,0.5171903460837887,0.39165099182170215,0.5339055371987433,-0.06791259463704302,65,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': 0.39165099182170215, 'gross_cumulative_return': 0.5339055371987433, 'gross_mean_return': 0.0009006549445510645, 'gross_volatility': 0.006616961857066204, 'gross_sharpe_like': 0.1361130627629751, 'cost_impact': 0.14225454537704119, 'mean_return': 0.0007006549445510646, 'volatility': 0.006616961857066204, 'sharpe_like': 0.10588771095950032, 'win_rate': 0.5544147843942505, 'avg_trade_return': 0.0007006549445510646, 'profit_factor': 1.4120940107897766, 'expectancy': 0.0007006549445510647, 'avg_win': 0.004330486574879399, 'avg_loss': -0.0038157254249818863, 'gross_profit': 1.1692313752174377, 'gross_loss': -0.8280124172210693, 'max_drawdown': -0.06791259463704302, 'max_drawdown_duration': 65}","{'chop': 10035, 'trend_down': 4137, 'trend_up': 3396}","{'chop': 10698, 'trend_down': 3777, 'trend_up': 3093}","{1: 7919, -1: 7443, 0: 2206}","{1: 8762, -1: 8601, 0: 205}"
7,2022-06-28 23:55:00+00:00,2023-06-28 20:55:00+00:00,2023-06-28 23:55:00+00:00,2023-08-28 23:55:00+00:00,105084,"{'chop': 59205, 'trend_down': 24287, 'trend_up': 21592}","{1: 47610, -1: 47080, 0: 10394}",49,17568,0.7915528233151184,0.4820127504553734,0.17847210794290436,0.2989775379896935,-0.07524676398413499,88,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': 0.17847210794290436, 'gross_cumulative_return': 0.2989775379896935, 'gross_mean_return': 0.0005499937206323142, 'gross_volatility': 0.0050494189071209426, 'gross_sharpe_like': 0.1089221810962615, 'cost_impact': 0.12050543004678915, 'mean_return': 0.00034999372063231423, 'volatility': 0.0050494189071209426, 'sharpe_like': 0.06931366303135111, 'win_rate': 0.5133470225872689, 'avg_trade_return': 0.00034999372063231423, 'profit_factor': 1.264099341656132, 'expectancy': 0.00034999372063231407, 'avg_win': 0.003263345766067505, 'avg_loss': -0.002723162445438562, 'gross_profit': 0.8158364415168763, 'gross_loss': -0.6453894995689391, 'max_drawdown': -0.07524676398413499, 'max_drawdown_duration': 88}","{'chop': 10676, 'trend_down': 4040, 'trend_up': 2852}","{'chop': 10152, 'trend_down': 4511, 'trend_up': 2905}","{-1: 7537, 1: 7110, 0: 2921}","{-1: 10307, 1: 7098, 0: 163}"
9,2022-08-28 23:55:00+00:00,2023-08-28 20:55:00+00:00,2023-08-28 23:55:00+00:00,2023-10-28 23:55:00+00:00,105084,"{'chop': 59598, 'trend_down': 24272, 'trend_up': 21214}","{1: 46539, -1: 46387, 0: 12158}",49,17568,0.800261839708561,0.4959016393442623,0.17488847257903029,0.2947709519181876,-0.1536670893617652,111,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.09720000000000001, 'samples': 486, 'trade_count': 486, 'trade_rate': 0.027663934426229508, 'turnover': 0.055327868852459015, 'cumulative_return': 0.17488847257903029, 'gross_cumulative_return': 0.2947709519181876, 'gross_mean_return': 0.00055778970934236, 'gross_volatility': 0.007252409936326748, 'gross_sharpe_like': 0.07691094604959317, 'cost_impact': 0.1198824793391573, 'mean_return': 0.0003577897093423599, 'volatility': 0.007252409936326748, 'sharpe_like': 0.0493339058993645, 'win_rate': 0.5329218106995884, 'avg_trade_return': 0.0003577897093423599, 'profit_factor': 1.2016683119700322, 'expectancy': 0.0003577897093423599, 'avg_win': 0.004000472564770909, 'avg_loss': -0.0037983990992743535, 'gross_profit': 1.0361223942756652, 'gross_loss': -0.8622365955352782, 'max_drawdown': -0.1536670893617652, 'max_drawdown_duration': 111}","{'chop': 10972, 'trend_down': 3396, 'trend_up': 3200}","{'chop': 10365, 'trend_down': 3784, 'trend_up': 3419}","{1: 7923, -1: 7198, 0: 2447}","{1: 8751, -1: 8588, 0: 229}"
10,2022-09-28 23:55:00+00:00,2023-09-28 20:55:00+00:00,2023-09-28 23:55:00+00:00,2023-11-28 23:55:00+00:00,105084,"{'chop': 59808, 'trend_down': 24429, 'trend_up': 20847}","{-1: 46092, 1: 45962, 0: 13030}",49,17568,0.7925774134790529,0.4858834244080146,-0.014010943051599889,0.0868521731475922,-0.22293878223454655,293,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0974, 'samples': 487, 'trade_count': 487, 'trade_rate': 0.027720856102003644, 'turnover': 0.05544171220400729, 'cumulative_return': -0.014010943051599889, 'gross_cumulative_return': 0.0868521731475922, 'gross_mean_return': 0.00019697499226250932, 'gross_volatility': 0.007188097804440995, 'gross_sharpe_like': 0.02740293713599904, 'cost_impact': 0.10086311619919208, 'mean_return': -3.025007737490534e-06, 'volatility': 0.007188097804440995, 'sharpe_like': -0.0004208356396627777, 'win_rate': 0.5256673511293635, 'avg_trade_return': -3.025007737490534e-06, 'profit_factor': 0.9986761018916517, 'expectancy': -3.025007737490152e-06, 'avg_win': 0.004340957976132631, 'avg_loss': -0.004817136020164984, 'gross_profit': 1.1112852418899535, 'gross_loss': -1.1127584206581114, 'max_drawdown': -0.22293878223454655, 'max_drawdown_duration': 293}","{'chop': 10431, 'trend_down': 3758, 'trend_up': 3379}","{'chop': 9526, 'trend_down': 4122, 'trend_up': 3920}","{1: 8465, -1: 7221, 0: 1882}","{-1: 10445, 1: 6947, 0: 176}"
